source_file,source_path,doi,year,authors,electrode_label,role,is_primary,mxene_formula,mxene_formula__unit,mxene_formula__conf,composition,composition__unit,composition__conf,synthesis_method,synthesis_method__unit,synthesis_method__conf,layer_no,layer_no__unit,layer_no__conf,layer_no__src,interlayer_spacing,interlayer_spacing__unit,interlayer_spacing__conf,interlayer_spacing__src,flake_size,flake_size__unit,flake_size__conf,flake_size__src,porosity,porosity__unit,porosity__conf,porosity__src,pore_diameter,pore_diameter__unit,pore_diameter__conf,pore_diameter__src,tortuosity,tortuosity__unit,tortuosity__conf,electrode_thickness,electrode_thickness__unit,electrode_thickness__conf,electrode_thickness__src,mass_loading,mass_loading__unit,mass_loading__conf,mass_loading__src,electrolyte,electrolyte__unit,electrolyte__conf,ssa,ssa__unit,ssa__conf,ssa__src,scan_rate,scan_rate__unit,scan_rate__conf,scan_rate__src,current_density,current_density__unit,current_density__conf,current_density__src,gravimetric_capacitance,gravimetric_capacitance__unit,gravimetric_capacitance__conf,gravimetric_capacitance__src,volumetric_capacitance,volumetric_capacitance__unit,volumetric_capacitance__conf,volumetric_capacitance__src,areal_capacitance,areal_capacitance__unit,areal_capacitance__conf,areal_capacitance__src,formula_match,formula_reasoning,synthesis_match,synthesis_reasoning,electrolyte_match,electrolyte_reasoning,overall,overall_reasoning
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,pH0.5MC,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/SWCNTs,,stated,"LiF/HCl in situ HF etching, proton acid treatment (pH=0.5), SWCNT mixing, vacuum filtration",,stated,,,uncertain,,13.91,Å,figure,"Fig 3d XRD (002) 2th=6.35 deg -> Bragg d=lambda/(2 sin th), lambda=1.5406 A (Cu Ka); panel calibrated on stated Ori-MC 16.53 A / pH1MC 14.58 A",,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,,,uncertain,,,,uncertain,,1 m H2SO4,,derived,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
lv2022.pdf,lv2022.pdf,10.1002/smll.202202203,2022,Ke Lv et al.,pure MXene film,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching (MILD), probe-sonication and vacuum filtration",,stated,monolayer,,derived,,13.6,A,stated,"[UNVERIFIED] ""the obtained small T3C2Tx flakes showed the 2theta peak at approximately 6.5 deg of the (002) peak corresponding to a c-lattice parameter of 13.6 A"" (p.2, describing the MXene film of Figure 1a). The quoted 13.6 A is the (002) d-spacing, not a doubled c-axis: 1.5406/(2 sin 3.25 deg) = 13.59 A. Uncertainty raised because Figure 3a quotes the pure MXene film (002) at 6.3 deg, which would give 14.0 A. [+-3%]",300 to 500,nm,derived,,,,uncertain,,,,uncertain,,,,uncertain,,,uncertain,,,,uncertain,,1 m H2SO4 aqueous,,derived,,,uncertain,,2,mV s−1,stated,,,,uncertain,,376,F g−1,stated,,925,F cm−3,stated,,,,uncertain,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
ma2022.pdf,ma2022.pdf,10.1021/acsnano.2c03351,2022,Ma et al.,pristine MXene,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching (MILD-type), delamination, vacuum filtration",,stated,few-layer,,stated,,1.36,nm,stated,,,,stated,,,,stated,,,,stated,,,,stated,3-6,μm,derived,"[UNVERIFIED] Experimental Section: ""Note that the film thickness was controlled by varying the volume amount of the mixed solution used. Resultant electrode thickness values were in the range from 3 to 6 μm."" SERIES-LEVEL range, not a per-sample value. CAVEAT: the sentence sits at the end of the 'Preparation of the P-MXene/CPolymer-A Electrodes' paragraph, so it is stated most directly for the composite films; all films (including the pristine MXene film) are made by the same vacuum-filtration route with thickness set by filtered volume, so the range is taken to cover the pristine film too. NOT read from a figure: the pristine cross-section SEM (Fig. 2d) is a 500 nm-scale-bar zoom on layer stacking and does not span the film. [+-35%]",,mg cm−2,stated,,3 M H2SO4,,derived,,,stated,,5,mV s−1,stated,,,,stated,,287.9,F g−1,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
molecules-30-00241.pdf,molecules-30-00241.pdf,10.3390/molecules30020241,2025,Liu et al.,TCS-0,control,False,Ti3C2Tx,,stated,"Ti3C2Tx (-OH, -F, =O)",,stated,"LiF/HCl etching (38 °C, 48 h), followed by exfoliation",,stated,exfoliated nanosheets,,stated,,13.2,A,figure,"[UNCONFIRMED] Figure 4a zoomed (002) inset (2theta axis 5-9 deg, ticks calibrated at 295.8 px/deg). Smoothed apex of the red TCS-0 trace at 2theta = 6.67 deg; Bragg d = 1.5406/(2*sin(3.335 deg)) = 13.24 A. Paper gives no numeric peak position. NOTE: all four traces in the inset peak at 2theta = 6.64-6.69 deg, i.e. indistinguishable within my reading precision (+/-0.1 deg = +/-0.2 A), so I report the same value for all four rows and do NOT reproduce the claimed ordering. [+-3%]",approximately 1.3,µm,stated,,,,stated,,,,stated,,,,stated,,,stated,,1.6,mg/cm2,derived,"Section 3.4: 'this Ti3C2Tx thin film was precisely cut into small pieces with an area of 1/4 of a square centimeter (weighing approximately 0.4 mg), which served as the working electrode.' 0.4 mg / 0.25 cm2 = 1.6 mg/cm2. Same electrode-fabrication protocol for all four samples. [+-10%]",H2SO4 aqueous solution,,derived,12.082,m2/g,uncertain,,,,stated,,1,A g−1,stated,,289,F g−1,stated,,,,stated,,0.46,F/cm2,derived,"C_areal = C_grav x mass loading = 289 F/g (stated: 'at a current density of 1 A g-1, the specific capacitances of TCS-0 and TCS-3 are 289 F g-1 and 658 F g-1') x 1.6e-3 g/cm2 (0.4 mg / 0.25 cm2, Section 3.4) = 0.462 F/cm2. Paper never states an areal capacitance; uncertainty dominated by the 'approximately 0.4 mg' electrode mass. [+-12%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
molecules-30-00241.pdf,molecules-30-00241.pdf,10.3390/molecules30020241,2025,Liu et al.,TCS-1,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (-OH, -F, =O)",,stated,LiF/HCl etching followed by ultrasonic treatment for 1 h,,stated,exfoliated nanosheets,,stated,,13.2,A,figure,"[UNCONFIRMED] Figure 4a zoomed (002) inset, black TCS-1 trace, smoothed apex 2theta = 6.68 deg -> d = 1.5406/(2*sin(3.34 deg)) = 13.2 A. The thin slanted guide line drawn through the peaks was excluded from the fit. Text states the (002) peak shifts to higher angle with sonication time but gives no numbers; the four traces are within my reading precision (+/-0.1 deg), so no per-sample ordering is asserted. [+-3%]",approximately 600,nm,stated,,,,stated,,,,stated,,,,stated,,,stated,,1.6,mg/cm2,derived,"Section 3.4: electrode pieces of area 1/4 cm2 'weighing approximately 0.4 mg'. 0.4 mg / 0.25 cm2 = 1.6 mg/cm2. Stated once for the whole electrode series (all four films made identically by vacuum filtration), so it is a series-level value. [+-10%]",H2SO4 aqueous solution,,derived,,,stated,,5-50,mV/s,stated,Section 3.4: CV 'at scan rates ranging from 5 to 50 mV/s'; Figure 7a shows TCS-1 measured at 5 mV s-1 alongside the other three. Series-level CV condition; no capacitance value is paired with it for this sample.,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
molecules-30-00241.pdf,molecules-30-00241.pdf,10.3390/molecules30020241,2025,Liu et al.,TCS-2,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (-OH, -F, =O)",,stated,LiF/HCl etching followed by ultrasonic treatment for 2 h,,stated,exfoliated nanosheets,,stated,,13.2,A,figure,"[UNCONFIRMED] Figure 4a zoomed (002) inset, purple TCS-2 trace, smoothed apex 2theta = 6.69 deg -> d = 1.5406/(2*sin(3.345 deg)) = 13.2 A. Broad, weak peak (flat from ~6.66 to ~6.82 deg); indistinguishable from the other three traces at my reading precision. [+-3%]",approximately 400,nm,figure,"[UNCONFIRMED] Figure 2c (SEM of TCS-2, page 4) carries the printed in-panel annotation 'd ~ 400 nm' (verified at 900 dpi zoom, digits unambiguous). Consistent with the text statement that size decreases from ~600 nm (TCS-1, 1 h) to ~250 nm (TCS-3, 3 h), with TCS-2 (2 h) in between.",,,stated,,,,stated,,,,stated,,,stated,,1.6,mg/cm2,derived,Section 3.4: electrode pieces of area 1/4 cm2 'weighing approximately 0.4 mg'. 0.4 mg / 0.25 cm2 = 1.6 mg/cm2. Series-level (single protocol stated for all four films). [+-10%],H2SO4 aqueous solution,,derived,,,stated,,5-50,mV/s,stated,Section 3.4: CV 'at scan rates ranging from 5 to 50 mV/s'; Figure 7a shows TCS-2 measured at 5 mV s-1 alongside the other three. Series-level CV condition; no capacitance value is paired with it for this sample.,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
molecules-30-00241.pdf,molecules-30-00241.pdf,10.3390/molecules30020241,2025,Liu et al.,TCS-3,primary,True,Ti3C2Tx,,stated,"Ti3C2Tx (-OH, -F, =O)",,stated,LiF/HCl etching followed by ultrasonic treatment for 3 h,,stated,exfoliated nanosheets,,stated,,13.2,A,figure,"[UNCONFIRMED] Figure 4a zoomed (002) inset, green TCS-3 trace, smoothed apex 2theta = 6.64 deg -> d = 13.3 A, rounded to the common 13.2 A. The TCS-3 peak is very weak/flat so its apex is the least certain; the paper states qualitatively that sonicated samples shift to higher angle (= smaller d) yet elsewhere claims 'increased interlayer spacing' for TCS-3 - the two statements are contradictory and no number is given, so only the Bragg read is reported. [+-3%]",about 250,nm,stated,,,,stated,,4.81,nm,uncertain,,,,stated,,,stated,,1.6,mg/cm2,derived,Section 3.4: electrode pieces of area 1/4 cm2 'weighing approximately 0.4 mg'. 0.4 mg / 0.25 cm2 = 1.6 mg/cm2. Series-level (single protocol stated for all four films). [+-10%],H2SO4 aqueous solution,,derived,19.898,m2/g,uncertain,,,,stated,,1,A g−1,stated,,658,F g−1,stated,,,,stated,,1.05,F/cm2,derived,"C_areal = C_grav x mass loading = 658 F/g (stated at 1 A g-1) x 1.6e-3 g/cm2 (0.4 mg / 0.25 cm2, Section 3.4) = 1.053 F/cm2. Paper never states an areal capacitance; uncertainty dominated by the 'approximately 0.4 mg' electrode mass. [+-12%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
nature13970.pdf,nature13970.pdf,10.1038/nature13970,2014,Ghidiu et al.,5-μm-thick rolled Ti3C2Tx clay electrode,primary,True,Ti3C2Tx,,stated,Ti3C2Tx with O- and F-containing surface terminations,,stated,LiF/HCl etching followed by rolling of hydrated clay,,stated,multilayer,,stated,,27–28,Å,derived,,0.5-1.5,μm,stated,"[UNVERIFIED] p.2: ""Transmission electron microscopy (TEM) analysis showed that, of 321 flakes analysed, over 70% had dimensions of 0.5-1.5 μm (Extended Data Fig. 4a, b)."" Material-level lateral-size distribution of the LiF+HCl-etched Ti3C2Tx used for all three rolled clay electrodes (not a per-electrode measurement).",,,stated,,,,stated,,,,stated,5,μm,stated,,1.85,mg cm−2,derived,"[UNVERIFIED] Derived from Extended Data Table 1 + film thickness. Electrode density = C_v/C_g = 910/246 = 3.70 g cm−3 at 2 mV s−1 (matches the text's ""electrodes thinner than 10 μm ... typical densities of 3.6-3.8 g cm−3""). Areal mass = density x thickness = 3.70 g cm−3 x 5e-4 cm = 1.85e-3 g cm−2 = 1.85 mg cm−2. The derivation is self-consistent (C_v/C_g x t = m/A exactly, using the same nominal t the authors used to normalize). [+-3%]",1 M H2SO4,,derived,,,stated,,2,mV s−1,stated,,,,stated,,245,F g−1,stated,,900,F cm−3,stated,,0.45,F cm−2,derived,"[UNVERIFIED] Derived: C_areal = C_vol x thickness = 900 F cm−3 (main text, 2 mV s−1) x 5e-4 cm = 0.45 F cm−2. Using the Extended Data Table 1 value 910 F cm−3 instead gives 0.455 F cm−2. Exact by construction since the authors normalized by the same nominal thickness. [+-3%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
nature13970.pdf,nature13970.pdf,10.1038/nature13970,2014,Ghidiu et al.,30-μm-thick rolled Ti3C2Tx clay electrode,variant,False,Ti3C2Tx,,stated,Ti3C2Tx with O- and F-containing surface terminations,,stated,LiF/HCl etching followed by rolling of hydrated clay,,stated,multilayer,,stated,,27–28,Å,derived,,0.5-1.5,μm,stated,"[UNVERIFIED] p.2: ""of 321 flakes analysed, over 70% had dimensions of 0.5-1.5 μm (Extended Data Fig. 4a, b)"". Material-level TEM lateral-size distribution for the Ti3C2Tx used in all three rolled clay electrodes.",,,stated,,,,stated,,,,stated,30,μm,stated,,8.8,mg cm−2,derived,"[UNVERIFIED] Derived: density = C_v/C_g = 534/182 = 2.93 g cm−3 (text gives 2.2-2.8 g cm−3 for films 15 μm and thicker, so this sits ~5% above the quoted band). Areal mass = 2.93 g cm−3 x 30e-4 cm = 8.80e-3 g cm−2 = 8.8 mg cm−2. [+-5%]",1 M H2SO4,,derived,,,stated,,2,mV s−1,stated,"[UNVERIFIED] Extended Data Table 1 (p.12, rendered at 700 dpi), row 'Scan rate 2 mV/s', '30 μm electrode' columns. This is the condition of the 534 F cm−3 / 182 F g−1 values added for this row; it matches the 2 mV s−1 condition already recorded for the 5 μm row.",,,stated,,182,F g−1,stated,"[UNVERIFIED] Extended Data Table 1, 30 μm electrode / F/g column, scan rate 2 mV/s = 182. Cross-check: same table gives 246 F g−1 for the 5 μm electrode at 2 mV s−1 vs 245 F g−1 in the main text.",534,F cm−3,stated,"[UNVERIFIED] Extended Data Table 1 'Effect of film thickness and scan rate on mass- and volume-normalized capacitance values', 30 μm electrode / F cm3 column, scan rate 2 mV/s = 534. Cross-check: the same table gives 910 F cm−3 for the 5 μm electrode at 2 mV s−1, consistent with the 900 F cm−3 quoted in the main text (1.1% difference).",1.60,F cm−2,derived,"[UNVERIFIED] Derived: C_areal = C_vol x thickness = 534 F cm−3 (Extended Data Table 1, 2 mV s−1) x 30e-4 cm = 1.60 F cm−2. [+-3%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
nature13970.pdf,nature13970.pdf,10.1038/nature13970,2014,Ghidiu et al.,75-μm-thick rolled Ti3C2Tx clay electrode,variant,False,Ti3C2Tx,,stated,Ti3C2Tx with O- and F-containing surface terminations,,stated,LiF/HCl etching followed by rolling of hydrated clay,,stated,multilayer,,stated,,27–28,Å,derived,,0.5-1.5,μm,stated,"[UNVERIFIED] p.2: ""of 321 flakes analysed, over 70% had dimensions of 0.5-1.5 μm (Extended Data Fig. 4a, b)"". Material-level TEM lateral-size distribution for the Ti3C2Tx used in all three rolled clay electrodes.",,,stated,,,,stated,,,,stated,75,μm,stated,,16.5,mg cm−2,derived,[UNVERIFIED] Derived: density = C_v/C_g = 355/161 = 2.21 g cm−3 (inside the text's 2.2-2.8 g cm−3 band for films 15 μm and thicker). Areal mass = 2.21 g cm−3 x 75e-4 cm = 1.65e-2 g cm−2 = 16.5 mg cm−2. [+-3%],1 M H2SO4,,derived,,,stated,,2,mV s−1,stated,"[UNVERIFIED] Extended Data Table 1 (p.12), row 'Scan rate 2 mV/s', '75 μm electrode' columns; condition of the 355 F cm−3 / 161 F g−1 values added for this row.",,,stated,,161,F g−1,stated,"[UNVERIFIED] Extended Data Table 1, 75 μm electrode / F/g column, scan rate 2 mV/s = 161.",355,F cm−3,stated,"[UNVERIFIED] Extended Data Table 1, 75 μm electrode / F cm3 column, scan rate 2 mV/s = 355.",2.66,F cm−2,derived,"[UNVERIFIED] Derived: C_areal = C_vol x thickness = 355 F cm−3 (Extended Data Table 1, 2 mV s−1) x 75e-4 cm = 2.66 F cm−2. [+-3%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
nenergy2017105.pdf,nenergy2017105.pdf,10.1038/nenergy.2017.105,2017,Lukatskaya et al.,90 nm Ti3C2Tx film,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching (MILD),,stated,few-layer,,derived,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,90,nm,stated,,,,uncertain,,3 M H2SO4,,derived,,,uncertain,,,,uncertain,,,,uncertain,,450,F g−1,stated,,,,uncertain,,,,uncertain,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
nenergy2017105.pdf,nenergy2017105.pdf,10.1038/nenergy.2017.105,2017,Lukatskaya et al.,"HG-Ti3C2 (1.2 mg cm−2, 3 μm)",variant,False,Ti3C2Tx,,stated,Ti3C2Tx hydrogel,,stated,LiF/HCl etching (MILD); vacuum-filtered hydrogel,,stated,few-layer,,derived,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,3,μm,stated,,1.2,mg cm−2,stated,,3 M H2SO4,,stated,,,uncertain,,2,mV s−1,stated,,,,uncertain,,380,F g−1,stated,,"1,500",F cm−3,stated,,0.45,F cm−2,derived,"Text: ""capacitance of 380 F g−1 or 1,500 F cm−3 was measured at 2 mV s−1 for a 3 µm Ti3C2Tx hydrogel electrode (1.2 mg cm−2 loading)"". Two independent routes agree: C_a = C_v x t = 1500 F cm−3 x 3e-4 cm = 0.45 F cm−2; C_a = C_g x loading = 380 F g−1 x 1.2e-3 g cm−2 = 0.456 F cm−2. Cross-checked against Fig. 3f (olive half-filled squares, leftmost point, y-axis calibrated on 0.0/0.5/1.0/1.5 ticks): 0.44 F cm−2 — agrees within 3%. Same 2 mV s−1 condition already in the scan_rate cell. Note: Fig. 3f legend prints 1.3 mg cm−2 for this sample while the text says 1.2; the C_v x t route used here is independent of that ambiguity. [+-3%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
nenergy2017105.pdf,nenergy2017105.pdf,10.1038/nenergy.2017.105,2017,Lukatskaya et al.,"HG-Ti3C2 (5.3 mg cm−2, 13 μm)",variant,False,Ti3C2Tx,,stated,Ti3C2Tx hydrogel,,stated,LiF/HCl etching (MILD); vacuum-filtered hydrogel,,stated,few-layer,,derived,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,13,μm,stated,,5.3,mg cm−2,stated,,3 M H2SO4,,stated,,,uncertain,,2,mV s−1,stated,,10,A g−1,stated,"Fig. 2f caption: ""Capacitance retention test of a 13 µm hydrogel film performed by galvanostatic cycling at 10 A g−1. The inset depicts galvanostatic cycling profiles collected at 1, 2, 5 and 10 A g−1."" This is the galvanostatic cycling-stability current for this electrode (>90% retention after 10,000 cycles); it is NOT the condition for the 370 F g−1 / 1,500 F cm−3 values, which are CV values at 2 mV s−1. GCD profiles for this same film were also taken at 1, 2 and 5 A g−1.",370,F g−1,stated,,"1,500",F cm−3,stated,,1.95,F cm−2,derived,"Text: ""capacitance of 370 F g−1 or 1,500 F cm−3 was measured for a 13 µm Ti3C2Tx hydrogel film electrode (5.3 mg cm−2) at 2 mV s−1"". C_a = C_v x t = 1500 F cm−3 x 13e-4 cm = 1.95 F cm−2; cross-check C_a = C_g x loading = 370 x 5.3e-3 = 1.96 F cm−2. Cross-checked against Fig. 3f (grey filled squares, leftmost point): 1.93 F cm−2 — agrees within 2%. Condition = 2 mV s−1, matching the filled scan_rate cell. [+-3%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
nenergy2017105.pdf,nenergy2017105.pdf,10.1038/nenergy.2017.105,2017,Lukatskaya et al.,"HG-Ti3C2 (11.3 mg cm−2, 40 μm)",variant,False,Ti3C2Tx,,stated,Ti3C2Tx hydrogel,,stated,LiF/HCl etching (MILD); vacuum-filtered hydrogel,,stated,few-layer,,derived,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,,,,uncertain,40,μm,stated,,11.3,mg cm−2,stated,,3 M H2SO4,,derived,,,uncertain,,5,mV s−1,stated,,,,uncertain,,354,F g−1,derived,"Text: ""for 40-µm-thick hydrogel electrodes 4 F cm−2 is achieved at 5 mV s−1 (Fig. 3e)"". C_g = C_a / loading = 4 F cm−2 / 11.3e-3 g cm−2 = 354 F g−1, at the 5 mV s−1 already in the scan_rate cell. Cross-checked by reading Fig. 3e (open black squares, leftmost point at ~5 mV s−1; y-axis calibrated on the 0/50/.../350 F g−1 ticks): ~347 F g−1 — agrees within 2%. [+-3%]","1,000",F cm−3,derived,"C_v = C_a / t = 4 F cm−2 (stated, at 5 mV s−1) / 40e-4 cm = 1,000 F cm−3. Equivalent route: electrode density = 11.3e-3 g cm−2 / 40e-4 cm = 2.83 g cm−3, matching the Methods statement that ~40 µm hydrogels show ""the lowest density of ~2.8 g cm−3""; 354 F g−1 x 2.83 g cm−3 = 1,000 F cm−3. Figure check: Fig. 2e gold triangles (40 µm hydrogel), y-axis calibrated on 0/200/.../1400 ticks, gives ~960 F cm−3 at 5 mV s−1 (~1,010 at 2 mV s−1) — 4% below the derived value, within reading error. [+-5%]",4,F cm−2,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
nenergy2017105.pdf,nenergy2017105.pdf,10.1038/nenergy.2017.105,2017,Lukatskaya et al.,"MP-Ti3C2 (0.43 mg cm−2, 13 μm)",primary,True,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching (MILD); PMMA-templated macroporous film,,stated,single-layer flakes,,stated,,26.8,Å,derived,,single-layer flakes,,stated,,,,uncertain,,1–2,μm,stated,,,,uncertain,13,μm,stated,,0.43,mg cm−2,stated,,3 M H2SO4,,stated,,,uncertain,,10,mV s−1,stated,,,,uncertain,,310,F g−1,stated,,103,F cm−3,derived,"Paper reports no volumetric capacitance for macroporous films; derived from stated numbers. Electrode density = 0.43e-3 g cm−2 / 13e-4 cm = 0.331 g cm−3 (consistent with Methods ""~0.35 g cm−3"" for MP electrodes <30 µm). C_v = C_g x density = 310 F g−1 x 0.331 = 102.5 F cm−3. Independent route C_v = C_a / t = 0.135 F cm−2 / 13e-4 cm = 103.8 F cm−3. Both from the same stated sentence: ""gravimetric capacitance of 310 F g−1 at a scan rate of 10 mV s−1 (0.135 F cm−2) ... for a 13-µm-thick film"". Condition = 10 mV s−1, matching the filled scan_rate cell. [+-5%]",0.135,F cm−2,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
