source_file,source_path,doi,year,authors,electrode_label,role,is_primary,mxene_formula,mxene_formula__unit,mxene_formula__conf,composition,composition__unit,composition__conf,synthesis_method,synthesis_method__unit,synthesis_method__conf,layer_no,layer_no__unit,layer_no__conf,interlayer_spacing,interlayer_spacing__unit,interlayer_spacing__conf,flake_size,flake_size__unit,flake_size__conf,porosity,porosity__unit,porosity__conf,pore_diameter,pore_diameter__unit,pore_diameter__conf,tortuosity,tortuosity__unit,tortuosity__conf,electrode_thickness,electrode_thickness__unit,electrode_thickness__conf,mass_loading,mass_loading__unit,mass_loading__conf,electrolyte,electrolyte__unit,electrolyte__conf,ssa,ssa__unit,ssa__conf,scan_rate,scan_rate__unit,scan_rate__conf,current_density,current_density__unit,current_density__conf,gravimetric_capacitance,gravimetric_capacitance__unit,gravimetric_capacitance__conf,volumetric_capacitance,volumetric_capacitance__unit,volumetric_capacitance__conf,areal_capacitance,areal_capacitance__unit,areal_capacitance__conf
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-50,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,LiF/HCl etching and filtration with PEDOT:PSS,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,derived,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-50-H,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,"LiF/HCl etching, PEDOT:PSS blending, and concentrated H2SO4 treatment",,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,derived,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-100,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,LiF/HCl etching and filtration with PEDOT:PSS,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,derived,1 M H2SO4,,derived,,,stated,2,mV s−1,stated,,,stated,216,F g−1,stated,712,F cm−3,stated,,,stated
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-100-H,primary,True,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,"LiF/HCl etching, PEDOT:PSS blending, and concentrated H2SO4 treatment",,stated,,,stated,15.1,Å,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,derived,1 M H2SO4,,stated,73.7,m2 g−1,stated,2,mV s−1,stated,,,stated,286,F g−1,stated,1065,F cm−3,stated,,,stated
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-200,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,LiF/HCl etching and filtration with PEDOT:PSS,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,derived,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-200-H,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,"LiF/HCl etching, PEDOT:PSS blending, and concentrated H2SO4 treatment",,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,derived,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,P-H,reference,False,,,stated,PEDOT:PSS,,stated,PEDOT:PSS filtration followed by concentrated H2SO4 treatment,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,2,mV s−1,stated,,,stated,,,stated,106,F cm−3,stated,,,stated
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,rGO film,reference,False,,,stated,rGO,,stated,Modified Hummers method and hydrazine reduction,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8nr01550c.pdf,c8nr01550c.pdf,10.1039/c8nr01550c,2018,Fan et al.,pure MXene film,control,False,Ti3C2Tx,,stated,"Ti3C2Tx (-OH, -O, -F)",,stated,HCl/LiF minimally intensive layer delamination (MILD),,stated,monolayer nanosheets,,derived,1.24,nm,stated,up to several micrometers,,derived,,,stated,,,stated,,,stated,13,μm,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,1.5,m2 g−1,stated,,,stated,0.5,A g−1,stated,288,F g−1,stated,,,stated,,,stated
c8nr01550c.pdf,c8nr01550c.pdf,10.1039/c8nr01550c,2018,Fan et al.,P-MX1.5,variant,False,Ti3C2Tx,,stated,"nanoporous Ti3C2Tx (-OH, -O, -F)",,stated,Fe(OH)3 sacrificial-template nanopore formation,,stated,monolayer nanosheets,,derived,,,uncertain,up to several micrometers,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8nr01550c.pdf,c8nr01550c.pdf,10.1039/c8nr01550c,2018,Fan et al.,MP-MX0.2,variant,False,Ti3C2Tx,,stated,"modified nanoporous Ti3C2Tx (-OH, -O, -F)",,stated,Fe(OH)3 sacrificial-template nanopore formation and 200 °C Ar calcination,,stated,monolayer nanosheets,,derived,,,stated,up to several micrometers,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,,,stated,,,stated,0.5,A g−1,stated,328,F g−1,stated,,,stated,,,stated
c8nr01550c.pdf,c8nr01550c.pdf,10.1039/c8nr01550c,2018,Fan et al.,MP-MX0.5,variant,False,Ti3C2Tx,,stated,"modified nanoporous Ti3C2Tx (-OH, -O, -F)",,stated,Fe(OH)3 sacrificial-template nanopore formation and 200 °C Ar calcination,,stated,monolayer nanosheets,,derived,,,stated,up to several micrometers,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,23,m2 g−1,stated,,,stated,0.5,A g−1,stated,334,F g−1,stated,,,stated,,,stated
c8nr01550c.pdf,c8nr01550c.pdf,10.1039/c8nr01550c,2018,Fan et al.,MP-MX1,variant,False,Ti3C2Tx,,stated,"modified nanoporous Ti3C2Tx (-OH, -O, -F)",,stated,Fe(OH)3 sacrificial-template nanopore formation and 200 °C Ar calcination,,stated,monolayer nanosheets,,derived,,,stated,up to several micrometers,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,,,stated,,,stated,0.5,A g−1,stated,342,F g−1,stated,,,stated,,,stated
c8nr01550c.pdf,c8nr01550c.pdf,10.1039/c8nr01550c,2018,Fan et al.,MP-MX1.5,primary,True,Ti3C2Tx,,stated,"modified nanoporous Ti3C2Tx (-OH, -O, -F)",,stated,Fe(OH)3 sacrificial-template nanopore formation and 200 °C Ar calcination,,stated,monolayer nanosheets,,derived,,,stated,up to several micrometers,,derived,,,stated,,,stated,,,stated,,,stated,11.2,mg cm−2,stated,3 M H2SO4 aqueous electrolyte,,derived,56,m2 g−1,stated,,,stated,0.5,A g−1,stated,346,F g−1,stated,1142,F cm−3,stated,,,stated
c8nr01550c.pdf,c8nr01550c.pdf,10.1039/c8nr01550c,2018,Fan et al.,MP-MX2,variant,False,Ti3C2Tx,,stated,"modified nanoporous Ti3C2Tx (-OH, -O, -F)",,stated,Fe(OH)3 sacrificial-template nanopore formation and 200 °C Ar calcination,,stated,monolayer nanosheets,,derived,,,stated,up to several micrometers,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,75,m2 g−1,stated,,,stated,0.5,A g−1,stated,351,F g−1,stated,1053,F cm−3,stated,,,stated
c8nr06014b.pdf,c8nr06014b.pdf,10.1039/c8nr06014b,2018,Wang et al.,Ti3C2Tx aerogel,primary,True,Ti3C2Tx,,stated,N-doped Ti3C2Tx aerogel,,stated,LiF/HCl mild etching followed by thiourea dioxide/ammonia-assisted thermal gelation and freeze-drying,,stated,,,stated,,,stated,,,stated,,,stated,∼3.9,nm,stated,,,stated,,,stated,0.14,mg cm−2,stated,3 M H2SO4 aqueous solution,,derived,108,m2 g−1,stated,10,mV s−1,stated,,,stated,438,F g−1,stated,,,stated,,,stated
c8nr06014b.pdf,c8nr06014b.pdf,10.1039/c8nr06014b,2018,Wang et al.,pure Ti3C2Tx electrode,control,False,Ti3C2Tx,,stated,pure Ti3C2Tx,,stated,LiF/HCl mild etching,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous solution,,derived,,,stated,10,mV s−1,stated,,,stated,231,F g−1,stated,,,stated,,,stated
c8ta09810g.pdf,c8ta09810g.pdf,10.1039/c8ta09810g,2019,Levitt et al.,CNF8001,control,False,,,stated,carbonized PAN nano fibers,,stated,electrospinning and carbonization at 800 °C for 1 h under Ar,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M sulfuric acid (H2SO4),,derived,,,stated,10,mV s-1,stated,,,stated,,,stated,,,stated,75,mF cm-2,stated
c8ta09810g.pdf,c8ta09810g.pdf,10.1039/c8ta09810g,2019,Levitt et al.,M10CNF6001,variant,False,Ti3C2Tx,,stated,Ti3C2Tx MXene/carbon nano fibers; 10 wt% Ti3C2Tx MXene and 8 wt% PAN in electrospinning solution,,stated,"HCl/HF etching, LiCl delamination, electrospinning, and carbonization at 600 °C for 1 h under Ar",,stated,single to few layers,,derived,,,stated,approximately 300,nm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8ta09810g.pdf,c8ta09810g.pdf,10.1039/c8ta09810g,2019,Levitt et al.,M10CNF7001,variant,False,Ti3C2Tx,,stated,Ti3C2Tx MXene/carbon nano fibers; 10 wt% Ti3C2Tx MXene and 8 wt% PAN in electrospinning solution,,stated,"HCl/HF etching, LiCl delamination, electrospinning, and carbonization at 700 °C for 1 h under Ar",,stated,single to few layers,,derived,,,stated,approximately 300,nm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8ta09810g.pdf,c8ta09810g.pdf,10.1039/c8ta09810g,2019,Levitt et al.,M10CNF7002,variant,False,Ti3C2Tx,,stated,Ti3C2Tx MXene/carbon nano fibers; 10 wt% Ti3C2Tx MXene and 8 wt% PAN in electrospinning solution,,stated,"HCl/HF etching, LiCl delamination, electrospinning, and carbonization at 700 °C for 2 h under Ar",,stated,single to few layers,,derived,,,stated,approximately 300,nm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
c8ta09810g.pdf,c8ta09810g.pdf,10.1039/c8ta09810g,2019,Levitt et al.,M10CNF8001,primary,True,Ti3C2Tx,,stated,Ti3C2Tx MXene/carbon nano fibers; 10 wt% Ti3C2Tx MXene and 8 wt% PAN in electrospinning solution,,stated,"HCl/HF etching, LiCl delamination, electrospinning, and carbonization at 800 °C for 1 h under Ar",,stated,single to few layers,,derived,,,stated,approximately 300,nm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M sulfuric acid (H2SO4),,derived,,,stated,10,mV s-1,stated,,,stated,,,stated,,,stated,239,mF cm-2,stated
c8ta09810g.pdf,c8ta09810g.pdf,10.1039/c8ta09810g,2019,Levitt et al.,M10CNF7006,variant,False,Ti3C2Tx,,stated,Ti3C2Tx MXene/carbon nano fibers; 10 wt% Ti3C2Tx MXene and 8 wt% PAN in electrospinning solution,,stated,"HCl/HF etching, LiCl delamination, electrospinning, and carbonization at 700 °C for 6 h under Ar",,stated,single to few layers,,derived,,,stated,approximately 300,nm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,10.1002/celc.202100558,2021,Abdolhosseinzadeh et al.,Pristine MXene film (2.11 g/cm3),control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl MILD etching; vortex delamination,,stated,single/few-layer,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,H2SO4-PVA gel electrolyte,,derived,10.5,m2/g,stated,5,mV/s,stated,,,stated,153,F/g,stated,,,uncertain,193,mF/cm2,stated
ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,10.1002/celc.202100558,2021,Abdolhosseinzadeh et al.,Porous MXene film (1.78 g/cm3),variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl MILD etching; vortex delamination; 3.5 wt.% urea space-holder,,stated,single/few-layer,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,H2SO4-PVA gel electrolyte,,derived,24.3,m2/g,stated,5,mV/s,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,10.1002/celc.202100558,2021,Abdolhosseinzadeh et al.,Porous MXene film (1.44 g/cm3),primary,True,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl MILD etching; vortex delamination; 4.5 wt.% urea space-holder,,stated,single/few-layer,,stated,,,uncertain,,,uncertain,72,%,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,H2SO4-PVA gel electrolyte,,derived,62.1,m2/g,stated,5,mV/s,stated,,,stated,192,F/g,stated,,,uncertain,241,mF/cm2,stated
ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,10.1002/celc.202100558,2021,Abdolhosseinzadeh et al.,Porous MXene film (1.15 g/cm3),variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl MILD etching; vortex delamination; 6.5 wt.% urea space-holder,,stated,single/few-layer,,stated,,,uncertain,,,uncertain,80,%,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,H2SO4-PVA gel electrolyte,,derived,95.6,m2/g,stated,5,mV/s,stated,,,stated,110,F/g,stated,,,uncertain,138,mF/cm2,stated
couly2017.pdf,couly2017.pdf,10.1002/aelm.201700339,2017,Couly et al.,asymmetric interdigitated MSC,primary,True,Ti3C2Tx,,stated,Ti3C2Tx MXene (negative electrode) and rGO (positive electrode),,stated,LiF/HCl minimally intensive layer delamination (MILD); sequential spray coating,,stated,delaminated Ti3C2Tx; restacked graphene layers,,derived,12.62 (Ti3C2Tx); 3.88 (rGO),Å,derived,,,stated,,,stated,,,stated,,,stated,≈300,nm,derived,around 100,µg cm−2,uncertain,1 M PVA/H2SO4 gel electrolyte,,derived,,,stated,2,mV s−1,stated,,,uncertain,,,stated,80,F cm−3,stated,2.4,mF cm−2,stated
couly2017.pdf,couly2017.pdf,10.1002/aelm.201700339,2017,Couly et al.,asymmetric sandwich MSC,variant,False,Ti3C2Tx,,stated,rGO//Ti3C2Tx MXene,,stated,LiF/HCl minimally intensive layer delamination (MILD); spray coating,,derived,delaminated Ti3C2Tx; restacked graphene layers,,derived,12.62 (Ti3C2Tx); 3.88 (rGO),Å,derived,,,stated,,,stated,,,stated,,,stated,≈300,nm,stated,around 100,µg cm−2,uncertain,1 M PVA/H2SO4 gel electrolyte,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
couly2017.pdf,couly2017.pdf,10.1002/aelm.201700339,2017,Couly et al.,all-MXene symmetric interdigitated MSC,control,False,Ti3C2Tx,,stated,Ti3C2Tx MXene,,stated,LiF/HCl minimally intensive layer delamination (MILD); sequential Ti3C2Tx spray coating,,stated,delaminated,,derived,12.62,Å,derived,,,stated,,,stated,,,stated,,,stated,≈300,nm,derived,around 100,µg cm−2,uncertain,1 M PVA/H2SO4 gel electrolyte,,derived,,,stated,2,mV s−1,stated,,,stated,,,stated,,,stated,,,stated
d5ta06789h.pdf,d5ta06789h.pdf,10.1039/d5ta06789h,2026,Duong et al.,pristine MXene electrode,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching (MILD), followed by delamination and DMSO solvent exchange",,stated,single- or few-layered,,stated,13.7,Å,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1,mg cm−2,derived,1 M H2SO4,,derived,,,stated,,,stated,1,A g−1,stated,234.5,F g−1,stated,,,stated,,,stated
d5ta06789h.pdf,d5ta06789h.pdf,10.1039/d5ta06789h,2026,Duong et al.,PVDF-MXene electrode,control,False,Ti3C2Tx,,derived,PVDF-MXene (PVDF:Ti3C2Tx = 1:10 mass ratio),,stated,"LiF/HCl etching (MILD), delamination, DMSO dispersion, and PVDF mixing",,derived,single- or few-layered,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1,mg cm−2,derived,1 M H2SO4,,derived,,,stated,,,stated,1,A g−1,stated,146.9,F g−1,stated,,,stated,,,stated
d5ta06789h.pdf,d5ta06789h.pdf,10.1039/d5ta06789h,2026,Duong et al.,AFAO-MXene electrode,primary,True,Ti3C2Tx,,stated,AFAO-MXene (AFAO:Ti3C2Tx = 1:10 mass ratio),,stated,"LiF/HCl etching (MILD), delamination, DMSO solvent exchange, and AFAO alkoxysilane surface modification",,stated,monolayer,,stated,16.0,Å,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1,mg cm−2,derived,1 M H2SO4,,derived,,,stated,5,mV s−1,stated,1,A g−1,stated,219.1,F g−1,stated,,,stated,,,stated
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MXene films,control,False,Ti3C2Tx,,stated,"Ti3C2Tx (T = -F, -O, -OH)",,stated,LiF/HCl selective etching; vacuum filtration,,stated,ultrathin,,stated,,,stated,less than 1,μm,stated,,,stated,,,stated,,,stated,5.3,μm,stated,,,uncertain,1 M H2SO4,,derived,4.79,m2 g−1,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MH1,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (T = -F, -O, -OH)",,stated,LiF/HCl selective etching; hydrazine-induced foaming (1 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,,,uncertain,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MH5,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (T = -F, -O, -OH)",,stated,LiF/HCl selective etching; hydrazine-induced foaming (5 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,129.1,μm,stated,,,uncertain,1 M H2SO4,,derived,7.42,m2 g−1,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MH10,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (T = -F, -O, -OH)",,stated,LiF/HCl selective etching; hydrazine-induced foaming (10 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MH20,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (T = -F, -O, -OH)",,stated,LiF/HCl selective etching; hydrazine-induced foaming (20 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MP1,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 1 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; vacuum filtration,,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,,,stated,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MP5,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 5 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; vacuum filtration,,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,,,stated,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MP10,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 10 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; vacuum filtration,,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,,,stated,,,stated,4.8,μm,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MP15,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 15 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; vacuum filtration,,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,,,stated,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MP20,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 20 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; vacuum filtration,,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,,,stated,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MPH1,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 1 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; hydrazine-induced foaming (5 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MPH5,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 5 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; hydrazine-induced foaming (5 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MPH10,primary,True,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 10 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; hydrazine-induced foaming (5 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,121.8,μm,stated,1.1,mg cm−2,stated,PVA/H2SO4 gel electrolyte,,stated,,,stated,2,mV s−1,stated,,,stated,240.77,F g−1,stated,44.06,F cm−3,stated,264.84,mF cm−2,stated
